FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats
"140003932","Rafael","Natal","Sapo","Scrambled","1982-12-25T00:00:00","111.2","285.6","117.3","32","14","2","0","10","14","12","0","5","2","0","[object Object]"
"140003933","Brandon","Vera","The Truth","Scrambled","1977-10-10T00:00:00","114.3","409.2","117.3","26","15","0","2","19","11","2","0","7","2","0","[object Object]"
"140003934","Paul","Bradley","The Gentleman","Scrambled","1983-05-17T00:00:00","106.5","262.5","0","36","15","0","5","12","7","11","0","2","0","0","[object Object]"
"140003935","Lance","Benoist","null","Scrambled","1988-08-26T00:00:00","109.6","262.5","112.7","11","5","0","0","2","0","10","0","0","0","0","[object Object]"
"140003936","Nam","Phan","null","Scrambled","1983-03-13T00:00:00","101.9","223.9","108.1","32","26","0","0","12","10","14","5","2","0","0","[object Object]"
"140003937","Neil","Wain","Old Skool","Scrambled","null","108.1","373.6","0","17","10","0","0","12","2","2","2","0","0","0","[object Object]"
"140003938","Victor","Valimaki","The Matrix","Scrambled","1981-12-17T00:00:00","111.2","362.8","0","28","17","0","0","14","12","11","2","0","2","0","[object Object]"
"140003939","Carlos Eduardo","Rocha","Ta Danado","Scrambled","1981-07-12T00:00:00","108.1","262.5","108.1","14","10","0","0","2","5","12","0","0","0","0","[object Object]"
"140003940","Akihiro","Gono","null","Scrambled","1974-10-07T00:00:00","106.5","262.5","105","17","17","5","0","2","14","12","0","0","0","0","[object Object]"
"140003941","Yao","Zhikui","The Conqueror","Scrambled","1991-02-07T00:00:00","103.4","193","99.6","5","10","0","0","0","2","2","0","0","0","0","[object Object]"
"140003942","Yan","Cabral","null","Scrambled","1983-05-13T00:00:00","109.6","239.3","112.7","19","7","0","0","0","2","17","0","0","0","0","[object Object]"
"140003943","Nolan","Ticman","null","Scrambled","1988-05-17T00:00:00","101.9","193","106.5","10","7","0","0","2","2","5","0","0","0","0","[object Object]"
"140003944","Shonie","Carter","Mr. International","Scrambled","1972-05-03T00:00:00","106.5","262.5","0","14","20","0","0","5","14","0","5","0","0","0","[object Object]"
"140003945","Dan","Hardy","The Outlaw","Scrambled","1982-05-17T00:00:00","111.2","262.5","114.3","39","15","0","0","19","2","10","10","0","0","0","[object Object]"
"140003946","Roger","Huerta","El Matador","Scrambled","1983-05-20T00:00:00","106.5","239.3","108.1","37","20","2","2","19","14","12","5","0","0","0","[object Object]"
"140003947","Akihiro","Gono","null","Scrambled","1974-10-07T00:00:00","106.5","262.5","105","17","17","5","0","2","14","12","0","0","0","0","[object Object]"
"140003948","Jon","Delos Reyes","null","Scrambled","1987-08-19T00:00:00","101.9","193","103.4","12","12","0","0","7","2","12","7","0","0","0","[object Object]"
"140003949","Darrell","Montague","The Mongoose","Scrambled","1987-11-03T00:00:00","101.9","193","103.4","20","12","0","0","12","7","12","2","2","2","0","[object Object]"
"140003950","Roldan","Sangcha'an","The Executioner","Scrambled","1990-12-04T00:00:00","100.4","193","100.4","10","5","0","0","5","0","5","2","0","0","0","[object Object]"
"140003951","Kyoji","Horiguchi","null","Scrambled","1990-10-12T00:00:00","100.4","208.4","101.9","48","12","0","2","23","5","10","2","5","5","2","[object Object]"
"140003952","Dennis","Hallman","Superman","Scrambled","1975-12-02T00:00:00","106.5","262.5","111.2","82","29","5","0","12","15","60","0","0","2","0","[object Object]"
"140003953","Nick","Pace","null","Scrambled","1987-04-17T00:00:00","103.4","208.4","105","11","7","0","0","2","0","10","0","2","0","0","[object Object]"
"140003954","Rafael","Natal","Sapo","Scrambled","1982-12-25T00:00:00","111.2","285.6","117.3","32","14","2","0","10","14","12","0","5","2","0","[object Object]"
"140003955","Karlos","Vemola","The Terminator","Scrambled","1985-07-01T00:00:00","111.2","316.5","115.8","19","12","0","0","10","0","12","7","0","0","0","[object Object]"
"140003956","Guangyou","Ning","Smasher","Scrambled","1981-12-15T00:00:00","105","208.4","98.8","12","10","2","0","7","0","2","2","2","0","0","[object Object]"
"140003957","Jason","Reinhardt","null","Scrambled","null","101.9","223.9","0","31","7","0","0","7","2","26","5","0","0","0","[object Object]"
"140003958","Christian","Morecraft","null","Scrambled","1986-09-08T00:00:00","120.4","401.4","125.1","11","7","0","0","7","7","10","0","0","0","0","[object Object]"
"140003959","Jeff","Joslin","The Inferno","Scrambled","1975-04-30T00:00:00","111.2","262.5","0","0","5","0","0","0","0","0","0","0","0","0","[object Object]"
"140003960","Caio","Magalhaes","Hellboy","Scrambled","1987-12-14T00:00:00","112.7","285.6","112.7","15","11","0","0","7","5","10","2","0","2","0","[object Object]"
"140003961","Erick","Silva","The Tiger","Scrambled","1984-06-21T00:00:00","111.2","262.5","114.3","31","17","0","0","10","10","20","0","0","0","0","[object Object]"
"140003962","Royston","Wee","null","Scrambled","1986-11-15T00:00:00","103.4","208.4","103.4","10","2","0","0","0","2","5","0","0","0","0","[object Object]"
"140003963","Vladimir","Matyushenko","The Janitor","Scrambled","1971-01-04T00:00:00","112.7","316.5","114.3","42","12","0","0","15","10","14","5","0","2","0","[object Object]"
"140003964","Rodrigo","Damm","null","Scrambled","1980-02-03T00:00:00","103.4","239.3","109.6","19","14","0","0","5","10","14","2","0","2","0","[object Object]"
"140003965","Oluwale","Bamgbose","Holy War Angel","Scrambled","1987-08-04T00:00:00","109.6","285.6","120.4","14","10","0","0","14","7","0","0","0","0","0","[object Object]"
"140003966","Igor","Pokrajac","The Duke","Scrambled","1979-01-02T00:00:00","111.2","316.5","117.3","39","22","0","2","20","11","12","5","0","0","0","[object Object]"
"140003967","Todd","Brown","Bulldog","Scrambled","null","109.6","316.5","0","23","10","0","0","12","2","11","0","0","0","0","[object Object]"
"140003968","Soa","Palelei","The Hulk","Scrambled","1977-12-07T00:00:00","117.3","409.2","125.1","34","12","0","0","28","7","10","2","0","0","0","[object Object]"
"140003969","Ruan","Potts","Fangzz","Scrambled","1978-02-23T00:00:00","114.3","386","115.8","12","14","0","0","10","12","10","0","0","2","0","[object Object]"
"140003970","Leandro","Silva","Apollo","Scrambled","1985-11-11T00:00:00","106.5","239.3","111.2","39","17","2","2","7","0","15","0","0","2","0","[object Object]"
"140003971","Alberto","Uda","null","Scrambled","1984-08-08T00:00:00","115.8","285.6","119.7","14","7","0","0","10","2","10","5","0","0","0","[object Object]"
"140003972","Ken","Stone","null","Scrambled","1982-10-08T00:00:00","105","208.4","109.6","17","10","0","0","10","7","14","0","0","0","0","[object Object]"
"140003973","Joe","Doerksen","El Dirte","Scrambled","1977-09-10T00:00:00","111.2","284.1","115.8","22","20","0","0","2","14","11","7","0","5","0","[object Object]"
"140003974","Brian","Foster","null","Scrambled","1984-04-04T00:00:00","106.5","239.3","109.6","43","17","0","0","23","5","19","14","0","2","0","[object Object]"
"140003975","Dan","Miller","null","Scrambled","1981-06-30T00:00:00","112.7","285.6","114.3","22","14","0","0","2","2","14","2","0","0","0","[object Object]"
"140003976","Tae Hyun","Bang","Supernatural","Scrambled","1983-04-15T00:00:00","106.5","239.3","109.6","28","15","0","0","14","0","0","7","0","0","0","[object Object]"
"140003977","Ryo","Chonan","Piranha","Scrambled","1976-10-08T00:00:00","106.5","262.5","108.1","12","15","0","0","5","10","2","2","0","0","0","[object Object]"
"140003978","Dennis","Hallman","Superman","Scrambled","1975-12-02T00:00:00","106.5","262.5","111.2","82","29","5","0","12","15","60","0","0","2","0","[object Object]"
"140003979","Rafaello","Oliveira","Tractor","Scrambled","1982-01-26T00:00:00","105","239.3","110.4","26","12","0","0","10","10","12","5","0","0","0","[object Object]"
"140003980","Luis","Ramos","Beicao","Scrambled","1981-01-18T00:00:00","105","262.5","0","31","14","5","0","10","7","10","0","0","0","0","[object Object]"
"140003981","Mark","Eddiva","null","Scrambled","1986-02-16T00:00:00","105","223.9","105","14","7","0","0","7","2","5","2","0","0","0","[object Object]"
"140003982","Levan","Makashvili","The Hornet","Scrambled","1989-01-07T00:00:00","105","223.9","105.8","25","5","2","0","14","0","2","0","0","0","0","[object Object]"
"140003983","Pete","Sell","Drago","Scrambled","1982-08-05T00:00:00","109.6","262.5","115.8","15","11","0","0","0","12","10","0","0","0","0","[object Object]"
"140003984","Rony","Jason","Jason","Scrambled","1984-03-21T00:00:00","103.4","223.9","108.1","23","14","0","2","12","5","12","2","2","2","0","[object Object]"
"140003985","Steve","Lopez","null","Scrambled","1984-07-30T00:00:00","109.6","239.3","0","2","10","0","0","0","7","0","0","0","0","0","[object Object]"
"140003986","Nick","Catone","The Jersey Devil","Scrambled","1981-09-01T00:00:00","111.2","285.6","111.9","15","10","0","0","7","2","7","5","0","0","0","[object Object]"
"140003987","Chanmi","Jeon","Ottogi Girl","Scrambled","1997-08-28T00:00:00","100.4","177.6","103.4","12","5","0","0","10","0","0","0","0","0","0","[object Object]"
"140003988","Mike","Wilkinson","The Warrior","Scrambled","1987-09-15T00:00:00","105","223.9","105","14","7","0","0","7","2","10","2","0","0","0","[object Object]"
"140003989","Phillipe","Nover","The Filipino Assassin","Scrambled","1984-02-03T00:00:00","106.5","223.9","111.2","17","12","2","0","2","2","12","0","0","2","0","[object Object]"
"140003990","Yoshihiro","Akiyama","Sexyama","Scrambled","1975-07-29T00:00:00","108.1","262.5","113.5","25","11","0","0","14","5","12","2","0","0","0","[object Object]"
"140003991","Kiichi","Kunimoto","Strasser","Scrambled","1981-05-01T00:00:00","108.1","262.5","110.4","31","17","5","2","5","7","15","5","0","0","0","[object Object]"
"140003992","Eddie","Mendez","null","Scrambled","1984-01-16T00:00:00","108.1","285.6","0","12","10","2","2","7","5","2","2","0","0","0","[object Object]"
"140003993","Yui Chul","Nam","The Korean Bulldozer","Scrambled","1981-07-16T00:00:00","106.5","223.9","106.5","28","14","2","0","12","0","2","2","0","0","0","[object Object]"
"140003994","Joey","Gambino","The Raging Warrior","Scrambled","1988-10-26T00:00:00","103.4","223.9","0","14","5","0","0","7","0","12","2","0","0","0","[object Object]"
"140003995","Efrain","Escudero","Hecho en Mexico","Scrambled","1986-01-15T00:00:00","106.5","239.3","108.1","46","22","0","0","5","0","23","5","2","0","0","[object Object]"
"140003996","Hyun Gyu","Lim","The Ace","Scrambled","1985-01-16T00:00:00","115.8","262.5","118.9","20","11","2","0","15","5","5","5","0","0","0","[object Object]"
"140003997","David","Michaud","Bulldawg","Scrambled","1988-11-10T00:00:00","106.5","262.5","109.6","28","14","0","0","14","7","12","2","0","5","0","[object Object]"
"140003998","Jason","High","The Kansas City Bandit","Scrambled","1981-10-12T00:00:00","105","239.3","112.7","34","12","0","0","14","10","12","7","0","2","0","[object Object]"
"140003999","Rick","Story","The Horror","Scrambled","1984-08-28T00:00:00","108.1","262.5","109.6","32","15","0","0","10","2","12","5","0","0","0","[object Object]"
"140004000","Erick","Silva","The Tiger","Scrambled","1984-06-21T00:00:00","111.2","262.5","114.3","31","17","0","0","10","10","20","0","0","0","0","[object Object]"
"140004001","Ashkan","Mokhtarian","The Assassin","Scrambled","1985-09-15T00:00:00","101.9","193","103.4","20","7","0","0","14","2","14","2","0","0","0","[object Object]"
"140004002","Brock","Jardine","The Machine","Scrambled","1985-07-10T00:00:00","109.6","285.6","112.7","19","14","0","0","12","7","10","2","0","0","0","[object Object]"
"140004003","Paul","Georgieff","null","Scrambled","1982-09-22T00:00:00","0","239.3","0","2","2","0","0","0","0","2","2","0","0","0","[object Object]"
"140004004","Matt","Horwich","Suave","Scrambled","1978-02-10T00:00:00","109.6","285.6","0","14","23","0","0","7","0","12","2","2","0","0","[object Object]"
"140004005","Rick","Story","The Horror","Scrambled","1984-08-28T00:00:00","108.1","262.5","109.6","32","15","0","0","10","2","12","5","0","0","0","[object Object]"
"140004006","Thiago","Silva","null","Scrambled","1982-11-12T00:00:00","112.7","316.5","114.3","32","14","0","7","23","10","2","2","0","2","0","[object Object]"
"140004007","Dominique","Steele","Non-Stop Action Packed","Scrambled","1988-01-25T00:00:00","108.1","262.5","114.3","26","17","0","0","12","14","7","0","5","0","0","[object Object]"
"140004008","Ramsey","Nijem","null","Scrambled","1988-04-01T00:00:00","112.7","262.5","115.8","15","14","0","0","7","10","5","7","0","2","0","[object Object]"
"140004009","Hermes","Franca","null","Scrambled","1974-08-27T00:00:00","101.9","239.3","109.6","36","20","0","0","11","12","22","0","7","2","0","[object Object]"
"140004010","Roman","Mitichyan","null","Scrambled","null","0","0","0","2","2","0","0","0","2","2","0","0","0","0","[object Object]"
"140004011","Luke","Barnatt","The Bigslow","Scrambled","1988-04-13T00:00:00","120.4","316.5","119.7","23","12","0","0","14","5","10","2","2","0","0","[object Object]"
"140004012","Rafael","Cavalcante","Feijao","Scrambled","1981-01-11T00:00:00","112.7","316.5","112.7","19","11","0","0","17","10","2","0","2","2","0","[object Object]"
"140004013","CJ","Keith","null","Scrambled","1986-08-09T00:00:00","111.2","239.3","0","12","7","0","0","7","2","5","2","0","0","0","[object Object]"
"140004014","Anthony","Njokuani","The Assassin","Scrambled","1980-03-01T00:00:00","111.2","239.3","116.6","26","20","0","0","15","5","0","10","0","0","0","[object Object]"
"140004015","Dorian","Price","null","Scrambled","null","0","0","0","0","2","0","0","0","0","0","2","0","0","0","[object Object]"
"140004016","Matt","Arroyo","No Regard","Scrambled","1982-01-09T00:00:00","111.2","262.5","111.9","2","7","0","0","0","5","2","0","0","0","0","[object Object]"
"140004017","Frank","Trigg","Twinkle Toes","Scrambled","1972-05-07T00:00:00","105","279.5","109.6","34","14","0","0","19","10","7","10","2","7","0","[object Object]"
"140004018","William","Macario","Patolino","Scrambled","1991-07-01T00:00:00","109.6","262.5","115.8","15","12","0","0","14","7","2","5","0","2","0","[object Object]"
"140004019","Mitch","Clarke","Danger Zone","Scrambled","1985-11-24T00:00:00","108.1","239.3","112.7","17","12","0","0","2","5","11","2","0","0","0","[object Object]"
"140004020","Constantinos","Philippou","Costa","Scrambled","1979-11-29T00:00:00","109.6","285.6","112.7","20","12","0","2","11","2","2","0","2","0","0","[object Object]"
"140004021","John","Kolosci","null","Scrambled","1974-11-26T00:00:00","109.6","262.5","0","2","10","0","0","0","0","2","7","0","0","0","[object Object]"
"140004022","TJ","O'Brien","The Spider","Scrambled","1987-01-01T00:00:00","114.3","239.3","0","31","12","0","0","0","5","29","14","0","0","0","[object Object]"
"140004023","Antonio Rodrigo","Nogueira","Minotauro","Scrambled","1976-06-02T00:00:00","115.8","365.9","118.9","52","15","2","0","7","7","32","5","7","7","2","[object Object]"
"140004024","Paul","Daley","Semtex","Scrambled","1983-02-21T00:00:00","106.5","270.2","117.3","68","28","5","0","51","5","5","14","0","2","0","[object Object]"
"140004025","Jimy","Hettes","The Kid","Scrambled","1987-06-09T00:00:00","106.5","223.9","109.6","17","7","0","0","0","5","15","0","0","0","0","[object Object]"
"140004026","Amilcar","Alves","null","Scrambled","1979-12-13T00:00:00","109.6","285.6","0","0","17","0","0","0","12","0","5","0","0","0","[object Object]"
"140004027","Chris","Holdsworth","Holds It Down","Scrambled","1987-10-24T00:00:00","109.6","208.4","109.6","14","0","0","0","0","0","12","0","2","0","0","[object Object]"
"140004028","Troy","Mandaloniz","Rude Boy","Scrambled","1980-01-02T00:00:00","106.5","239.3","0","2","2","0","0","2","0","0","0","0","0","0","[object Object]"
"140004029","Karlos","Vemola","The Terminator","Scrambled","1985-07-01T00:00:00","111.2","316.5","115.8","19","12","0","0","10","0","12","7","0","0","0","[object Object]"
"140004030","Richie","Hightower","null","Scrambled","null","0","0","0","0","7","0","0","0","2","0","5","0","0","0","[object Object]"
"140004031","Ronny","Markes","Bebezao","Scrambled","1988-04-21T00:00:00","112.7","378.3","115.8","34","15","0","0","12","12","11","7","0","0","0","[object Object]"
"140004032","Dustin","Pague","The Disciple","Scrambled","1987-08-05T00:00:00","106.5","208.4","115","17","15","0","0","7","10","12","5","0","0","0","[object Object]"
